slug_game,discipline,event,medal_type,athlete_name,country,address,latitude,longitude,pic,gameyear
2006-turin,Bobsleigh,two-woman women,SILVER,Valerie FLEMING,United States of America,United States of America,39.7837304,-100.445882,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Army_Bobsleigh_on_a_wall.jpg/220px-Army_Bobsleigh_on_a_wall.jpg,2006
2006-turin,Bobsleigh,two-woman women,BRONZE,Gerda WEISSENSTEINER,Italy,Rome,41.8933203,12.4829321, ,2006
2006-turin,Bobsleigh,two-woman women,BRONZE,Jennifer ISACCO,Italy,Rome,41.8933203,12.4829321, ,2006
2006-turin,Bobsleigh,two-man men,GOLD,Andre LANGE,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/6/6b/AL_Medaillengewinner_im_Viererbob_bei_den_Olympischen_Spielen_2002_cropped.JPEG,2006
2006-turin,Bobsleigh,two-man men,GOLD,Kevin KUSKE,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/2018-02-26_Frankfurt_Flughafen_Ankunft_Olympiamannschaft-6043.jpg/220px-2018-02-26_Frankfurt_Flughafen_Ankunft_Olympiamannschaft-6043.jpg,2006
2006-turin,Bobsleigh,two-man men,SILVER,Pierre LUEDERS,Canada,Ottawa,45.4211435,-75.6900574,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Lueders.jpg/220px-Lueders.jpg,2006
2006-turin,Bobsleigh,two-man men,SILVER,Lascelles BROWN,Canada,Ottawa,45.4211435,-75.6900574,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Lascelles_Brown.jpg/220px-Lascelles_Brown.jpg,2006
2006-turin,Bobsleigh,two-man men,BRONZE,Martin ANNEN,Switzerland,Bern,46.9482713,7.4514512,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Martin_Annen_2006.jpg/100px-Martin_Annen_2006.jpg,2006
2006-turin,Bobsleigh,two-man men,BRONZE,Beat HEFTI,Switzerland,Bern,46.9482713,7.4514512,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Beat_Hefti_2012.jpg/220px-Beat_Hefti_2012.jpg,2006
2006-turin,Ski Jumping,Large Hill Individual men,GOLD,Thomas MORGENSTERN,Austria,Vienna,48.2083537,16.3725042,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Thomas_Morgenstern_departure_to_Sochi.jpg/220px-Thomas_Morgenstern_departure_to_Sochi.jpg,2006
2006-turin,Ski Jumping,Large Hill Individual men,SILVER,Andreas KOFLER,Austria,Vienna,48.2083537,16.3725042,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Andreas_Kofler_%282011%29.jpg/220px-Andreas_Kofler_%282011%29.jpg,2006
2006-turin,Ski Jumping,Large Hill Individual men,BRONZE,Lars BYSTOEL,Norway,Oslo,59.9133301,10.7389701,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Lars_Byst%C3%B8l.jpg/220px-Lars_Byst%C3%B8l.jpg,2006
2006-turin,Ski Jumping,Normal Hill Individual men,GOLD,Lars BYSTOEL,Norway,Oslo,59.9133301,10.7389701,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Lars_Byst%C3%B8l.jpg/220px-Lars_Byst%C3%B8l.jpg,2006
2006-turin,Ski Jumping,Normal Hill Individual men,SILVER,Matti HAUTAMAEKI,Finland,Helsinki,60.1674881,24.9427473,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Matti_Hautam%C3%A4ki_%282011%29.jpg/220px-Matti_Hautam%C3%A4ki_%282011%29.jpg,2006
2006-turin,Ski Jumping,Normal Hill Individual men,BRONZE,Roar LJOEKELSOEY,Norway,Oslo,59.9133301,10.7389701,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Roar_Lj%C3%B8kels%C3%B8y_2005.jpg/220px-Roar_Lj%C3%B8kels%C3%B8y_2005.jpg,2006
2006-turin,Skeleton,Individual men,GOLD,Duff GIBSON,Canada,Ottawa,45.4211435,-75.6900574,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Duff_Gibson.jpg/150px-Duff_Gibson.jpg,2006
2006-turin,Skeleton,Individual men,SILVER,Jeff PAIN,Canada,Ottawa,45.4211435,-75.6900574,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Jeff-pain-skeleton.jpg/150px-Jeff-pain-skeleton.jpg,2006
2006-turin,Skeleton,Individual men,BRONZE,Gregor STAEHLI,Switzerland,Bern,46.9482713,7.4514512,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Gregor_St%C3%A4hli.jpg/150px-Gregor_St%C3%A4hli.jpg,2006
2006-turin,Skeleton,Individual women,GOLD,Maya PEDERSEN,Switzerland,Bern,46.9482713,7.4514512,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Maya_Pedersen.jpg/220px-Maya_Pedersen.jpg,2006
2006-turin,Skeleton,Individual women,SILVER,Shelley RUDMAN,Great Britain,Great Britain,54.31536155,-1.918023495,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Shelley_Rudman_%282015%29.jpg/220px-Shelley_Rudman_%282015%29.jpg,2006
2006-turin,Skeleton,Individual women,BRONZE,Mellisa HOLLINGSWORTH,Canada,Ottawa,45.4211435,-75.6900574,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Mellisa_Hollingsworth_at_OP_2010.jpg/220px-Mellisa_Hollingsworth_at_OP_2010.jpg,2006
2006-turin,Short Track Speed Skating,1000m women,GOLD,Sun-Yu JIN,Republic of Korea,Republic of Korea,36.638392,127.6961188, ,2006
2006-turin,Short Track Speed Skating,1000m women,SILVER,Meng WANG,People's Republic of China,People's Republic of China,35.000074,104.999927,https://upload.wikimedia.org/wikipedia/commons/5/53/2010_Medals_500m_short_track-WangMeng-Crop.jpg,2006
2006-turin,Short Track Speed Skating,1000m women,BRONZE,Yang YANG (A),People's Republic of China,People's Republic of China,35.000074,104.999927,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/YangYang%28a%29_Hotel.jpg/330px-YangYang%28a%29_Hotel.jpg,2006
2006-turin,Short Track Speed Skating,500m men,GOLD,Apolo Anton OHNO,United States of America,United States of America,39.7837304,-100.445882,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/ApoloOhno.jpg/220px-ApoloOhno.jpg,2006
2006-turin,Short Track Speed Skating,500m men,SILVER,Fran??ois-Louis TREMBLAY,Canada,Ottawa,45.4211435,-75.6900574, ,2006
2006-turin,Short Track Speed Skating,500m men,BRONZE,Victor AN,Republic of Korea,Republic of Korea,36.638392,127.6961188,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Viktor_Ahn_in_2014_Winter_Olympics.jpg/220px-Viktor_Ahn_in_2014_Winter_Olympics.jpg,2006
2006-turin,Short Track Speed Skating,500m women,GOLD,Meng WANG,People's Republic of China,People's Republic of China,35.000074,104.999927,https://upload.wikimedia.org/wikipedia/commons/5/53/2010_Medals_500m_short_track-WangMeng-Crop.jpg,2006
2006-turin,Short Track Speed Skating,500m women,SILVER,Evgeniya RADANOVA,Bulgaria,Sofia,-15.2538402,48.2562163, ,2006
2006-turin,Short Track Speed Skating,500m women,BRONZE,Anouk LEBLANC-BOUCHER,Canada,Ottawa,45.4211435,-75.6900574, ,2006
2006-turin,Short Track Speed Skating,1500m men,GOLD,Victor AN,Republic of Korea,Republic of Korea,36.638392,127.6961188,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Viktor_Ahn_in_2014_Winter_Olympics.jpg/220px-Viktor_Ahn_in_2014_Winter_Olympics.jpg,2006
2006-turin,Short Track Speed Skating,1500m men,SILVER,Ho-Suk LEE,Republic of Korea,Republic of Korea,36.638392,127.6961188, ,2006
2006-turin,Short Track Speed Skating,1500m men,BRONZE,JiaJun LI,People's Republic of China,People's Republic of China,35.000074,104.999927, ,2006
2006-turin,Short Track Speed Skating,1000m men,GOLD,Victor AN,Republic of Korea,Republic of Korea,36.638392,127.6961188,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Viktor_Ahn_in_2014_Winter_Olympics.jpg/220px-Viktor_Ahn_in_2014_Winter_Olympics.jpg,2006
2006-turin,Short Track Speed Skating,1000m men,SILVER,Ho-Suk LEE,Republic of Korea,Republic of Korea,36.638392,127.6961188, ,2006
2006-turin,Short Track Speed Skating,1000m men,BRONZE,Apolo Anton OHNO,United States of America,United States of America,39.7837304,-100.445882,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/ApoloOhno.jpg/220px-ApoloOhno.jpg,2006
2006-turin,Short Track Speed Skating,1500m women,GOLD,Sun-Yu JIN,Republic of Korea,Republic of Korea,36.638392,127.6961188, ,2006
2006-turin,Short Track Speed Skating,1500m women,SILVER,Eun-Kyung CHOI,Republic of Korea,Republic of Korea,36.638392,127.6961188, ,2006
2006-turin,Short Track Speed Skating,1500m women,BRONZE,Meng WANG,People's Republic of China,People's Republic of China,35.000074,104.999927,https://upload.wikimedia.org/wikipedia/commons/5/53/2010_Medals_500m_short_track-WangMeng-Crop.jpg,2006
2006-turin,Snowboard,Giant parallel slalom women,GOLD,Daniela MEULI,Switzerland,Bern,46.9482713,7.4514512, ,2006
2006-turin,Snowboard,Giant parallel slalom women,SILVER,Amelie KOBER,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Amelie_Kober_FIS_World_Cup_Parallel_Slalom_Jauerling_2012.jpg/240px-Amelie_Kober_FIS_World_Cup_Parallel_Slalom_Jauerling_2012.jpg,2006
2006-turin,Snowboard,Giant parallel slalom women,BRONZE,Rosey FLETCHER,United States of America,United States of America,39.7837304,-100.445882, ,2006
2006-turin,Snowboard,Snowboard Cross women,GOLD,Tanja FRIEDEN,Switzerland,Bern,46.9482713,7.4514512,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/LG_Snowboard_FIS_World_Cup_%285435318599%29.jpg/220px-LG_Snowboard_FIS_World_Cup_%285435318599%29.jpg,2006
2006-turin,Snowboard,Snowboard Cross women,SILVER,Lindsey JACOBELLIS,United States of America,United States of America,39.7837304,-100.445882,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Lindsey_Jacobellis.jpg/220px-Lindsey_Jacobellis.jpg,2006
2006-turin,Snowboard,Snowboard Cross women,BRONZE,Dominique MALTAIS,Canada,Ottawa,45.4211435,-75.6900574,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Stoneham_Maltais_Anthonioz.jpg/220px-Stoneham_Maltais_Anthonioz.jpg,2006
2006-turin,Snowboard,Giant parallel slalom men,GOLD,Philipp SCHOCH,Switzerland,Bern,46.9482713,7.4514512, ,2006
2006-turin,Snowboard,Giant parallel slalom men,SILVER,Simon SCHOCH,Switzerland,Bern,46.9482713,7.4514512,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Simon_Schoch_FIS_World_Cup_Parallel_Slalom_Jauerling_2012.jpg/240px-Simon_Schoch_FIS_World_Cup_Parallel_Slalom_Jauerling_2012.jpg,2006
2006-turin,Snowboard,Giant parallel slalom men,BRONZE,Siegfried GRABNER,Austria,Vienna,48.2083537,16.3725042,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Siegfried_Grabner_FIS_WCup_2012.jpg/220px-Siegfried_Grabner_FIS_WCup_2012.jpg,2006
2006-turin,Snowboard,Half-pipe women,GOLD,Hannah TETER,United States of America,United States of America,39.7837304,-100.445882,https://upload.wikimedia.org/wikipedia/commons/9/90/Hannah_Teter_%28crop%29.jpg,2006
2006-turin,Snowboard,Half-pipe women,SILVER,Gretchen BLEILER,United States of America,United States of America,39.7837304,-100.445882,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Gretchen_Bleiler.jpg/220px-Gretchen_Bleiler.jpg,2006
2006-turin,Snowboard,Half-pipe women,BRONZE,Kjersti BUAAS,Norway,Oslo,59.9133301,10.7389701, ,2006
2006-turin,Snowboard,Snowboard Cross men,GOLD,Seth WESCOTT,United States of America,United States of America,39.7837304,-100.445882,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Seth_Wescott.jpg/220px-Seth_Wescott.jpg,2006
2006-turin,Snowboard,Snowboard Cross men,SILVER,Radoslav ZIDEK,Slovakia,Bratislava,48.1516988,17.1093063,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Radoslav_Zidek.JPG/250px-Radoslav_Zidek.JPG,2006
2006-turin,Snowboard,Snowboard Cross men,BRONZE,Paul-Henri DE LE RUE,France,Paris,48.8588897,2.320041022, ,2006
2006-turin,Snowboard,Half-pipe men,GOLD,Shaun WHITE,United States of America,United States of America,39.7837304,-100.445882,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Shaun_White_in_2018_181222-D-PB383-014_%2846423162561%29_%28cropped%29.jpg/200px-Shaun_White_in_2018_181222-D-PB383-014_%2846423162561%29_%28cropped%29.jpg,2006
2006-turin,Snowboard,Half-pipe men,SILVER,Daniel KASS,United States of America,United States of America,39.7837304,-100.445882, ,2006
2006-turin,Snowboard,Half-pipe men,BRONZE,Markku KOSKI,Finland,Helsinki,60.1674881,24.9427473, ,2006
2002-salt-lake-city,Ski Jumping,Large Hill Individual men,GOLD,Simon AMMANN,Switzerland,Bern,46.9482713,7.4514512,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Simon_Ammann_%282011%29.jpg/220px-Simon_Ammann_%282011%29.jpg,2002
2002-salt-lake-city,Ski Jumping,Large Hill Individual men,SILVER,Adam MALYSZ,Poland,Warsaw,52.2319581,21.0067249,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Adam_Ma%C5%82ysz_at_the_2010_Vancouver_Winter_Olympics.jpg/220px-Adam_Ma%C5%82ysz_at_the_2010_Vancouver_Winter_Olympics.jpg,2002
2002-salt-lake-city,Ski Jumping,Large Hill Individual men,BRONZE,Matti HAUTAMAEKI,Finland,Helsinki,60.1674881,24.9427473,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Matti_Hautam%C3%A4ki_%282011%29.jpg/220px-Matti_Hautam%C3%A4ki_%282011%29.jpg,2002
2002-salt-lake-city,Ski Jumping,Normal Hill Individual men,GOLD,Simon AMMANN,Switzerland,Bern,46.9482713,7.4514512,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Simon_Ammann_%282011%29.jpg/220px-Simon_Ammann_%282011%29.jpg,2002
2002-salt-lake-city,Ski Jumping,Normal Hill Individual men,SILVER,Sven HANNAWALD,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Sven_Hannawald_2019_II.jpg/220px-Sven_Hannawald_2019_II.jpg,2002
2002-salt-lake-city,Ski Jumping,Normal Hill Individual men,BRONZE,Adam MALYSZ,Poland,Warsaw,52.2319581,21.0067249,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Adam_Ma%C5%82ysz_at_the_2010_Vancouver_Winter_Olympics.jpg/220px-Adam_Ma%C5%82ysz_at_the_2010_Vancouver_Winter_Olympics.jpg,2002
2002-salt-lake-city,Freestyle Skiing,Aerials women,GOLD,Alisa CAMPLIN,Australia,Canberra,-35.2975906,149.1012676, ,2002
2002-salt-lake-city,Freestyle Skiing,Aerials women,SILVER,Veronica BRENNER,Canada,Ottawa,45.4211435,-75.6900574, ,2002
2002-salt-lake-city,Freestyle Skiing,Aerials women,BRONZE,Deidra DIONNE,Canada,Ottawa,45.4211435,-75.6900574, ,2002
2002-salt-lake-city,Freestyle Skiing,Moguls women,GOLD,Kari TRAA,Norway,Oslo,59.9133301,10.7389701,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Kari_Traa_%28Jarvin%29.jpg/220px-Kari_Traa_%28Jarvin%29.jpg,2002
2002-salt-lake-city,Freestyle Skiing,Moguls women,SILVER,Shannon BAHRKE,United States of America,United States of America,39.7837304,-100.445882,https://upload.wikimedia.org/wikipedia/commons/d/df/Shannon_Bahrke.jpg,2002
2002-salt-lake-city,Freestyle Skiing,Moguls women,BRONZE,Tae SATOYA,Japan,Tokyo,35.6828387,139.7594549, ,2002
2002-salt-lake-city,Freestyle Skiing,Moguls men,GOLD,Janne LAHTELA,Finland,Helsinki,60.1674881,24.9427473,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Janne_Lahtela_2010.jpg/200px-Janne_Lahtela_2010.jpg,2002
2002-salt-lake-city,Freestyle Skiing,Moguls men,SILVER,Travis MAYER,United States of America,United States of America,39.7837304,-100.445882, ,2002
2002-salt-lake-city,Freestyle Skiing,Moguls men,BRONZE,Richard GAY,France,Paris,48.8588897,2.320041022, ,2002
2002-salt-lake-city,Freestyle Skiing,Aerials men,GOLD,Ales VALENTA,Czech Republic,Prague,50.0596288,14.44645927,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/20170303_Valenta.jpg/220px-20170303_Valenta.jpg,2002
2002-salt-lake-city,Freestyle Skiing,Aerials men,SILVER,Joe PACK,United States of America,United States of America,39.7837304,-100.445882, ,2002
2002-salt-lake-city,Freestyle Skiing,Aerials men,BRONZE,Alexei GRISHIN,Belarus,Minsk,53.9024716,27.5618225,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Alexei_Grishin.jpg/180px-Alexei_Grishin.jpg,2002
2002-salt-lake-city,Biathlon,15km women,GOLD,Andrea HENKEL,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Andrea_Henkel_Ruhpolding_2012.jpg/220px-Andrea_Henkel_Ruhpolding_2012.jpg,2002
2002-salt-lake-city,Biathlon,15km women,SILVER,Liv Grete POIREE,Norway,Oslo,59.9133301,10.7389701,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Liv_Grete_Poiree_Antholz_2006.jpg/220px-Liv_Grete_Poiree_Antholz_2006.jpg,2002
2002-salt-lake-city,Biathlon,15km women,BRONZE,Magdalena FORSBERG,Sweden,Stockholm,59.3251172,18.0710935,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Magdalena_Forsberg_in_Jan_2014.jpg/220px-Magdalena_Forsberg_in_Jan_2014.jpg,2002
2002-salt-lake-city,Biathlon,10km men,GOLD,Ole Einar BJ??RNDALEN,Norway,Oslo,59.9133301,10.7389701,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Bjoerndalen_cutout.JPG/285px-Bjoerndalen_cutout.JPG,2002
2002-salt-lake-city,Biathlon,10km men,SILVER,Sven FISCHER,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Sven_Fischer_2012_in_Ruhpolding.jpg/220px-Sven_Fischer_2012_in_Ruhpolding.jpg,2002
2002-salt-lake-city,Biathlon,10km men,BRONZE,Wolfgang PERNER,Austria,Vienna,48.2083537,16.3725042, ,2002
2002-salt-lake-city,Biathlon,10km pursuit women,GOLD,Olga PYLEVA,Russian Federation,Moscow,55.7504461,37.6174943,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Olga_Medvedtseva.jpg/220px-Olga_Medvedtseva.jpg,2002
2002-salt-lake-city,Biathlon,10km pursuit women,SILVER,Kati WILHELM,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/2018-12-13_Pressekonferenz_zur_Vorbereitung_des_Biathlon-Weltcups_und_der_Umbenennung_der_Ski-Arena_StP_7404_LR10_by_Stepro.jpg/200px-2018-12-13_Pressekonferenz_zur_Vorbereitung_des_Biathlon-Weltcups_und_der_Umbenennung_der_Ski-Arena_StP_7404_LR10_by_Stepro.jpg,2002
2002-salt-lake-city,Biathlon,10km pursuit women,BRONZE,Irina NIKOULTCHINA,Bulgaria,Sofia,-15.2538402,48.2562163, ,2002
2002-salt-lake-city,Biathlon,125km pursuit men,GOLD,Ole Einar BJ??RNDALEN,Norway,Oslo,59.9133301,10.7389701,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Bjoerndalen_cutout.JPG/285px-Bjoerndalen_cutout.JPG,2002
2002-salt-lake-city,Biathlon,125km pursuit men,SILVER,Raphael POIREE,France,Paris,48.8588897,2.320041022,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Rapha%C3%ABl_Poiree.jpg/250px-Rapha%C3%ABl_Poiree.jpg,2002
2002-salt-lake-city,Biathlon,125km pursuit men,BRONZE,Ricco GROSS,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Ricco_Gro%C3%9F_in_Antholz_2006.jpg/220px-Ricco_Gro%C3%9F_in_Antholz_2006.jpg,2002
2002-salt-lake-city,Biathlon,75km women,GOLD,Kati WILHELM,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/2018-12-13_Pressekonferenz_zur_Vorbereitung_des_Biathlon-Weltcups_und_der_Umbenennung_der_Ski-Arena_StP_7404_LR10_by_Stepro.jpg/200px-2018-12-13_Pressekonferenz_zur_Vorbereitung_des_Biathlon-Weltcups_und_der_Umbenennung_der_Ski-Arena_StP_7404_LR10_by_Stepro.jpg,2002
2002-salt-lake-city,Biathlon,75km women,SILVER,Uschi DISL,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Uschi_disl_2006.jpg/200px-Uschi_disl_2006.jpg,2002
2002-salt-lake-city,Biathlon,75km women,BRONZE,Magdalena FORSBERG,Sweden,Stockholm,59.3251172,18.0710935,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Magdalena_Forsberg_in_Jan_2014.jpg/220px-Magdalena_Forsberg_in_Jan_2014.jpg,2002
2002-salt-lake-city,Biathlon,20km men,GOLD,Ole Einar BJ??RNDALEN,Norway,Oslo,59.9133301,10.7389701,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Bjoerndalen_cutout.JPG/285px-Bjoerndalen_cutout.JPG,2002
2002-salt-lake-city,Biathlon,20km men,SILVER,Frank LUCK,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Frank_Luck_Ruhpolding_2005_%28cropped%29.jpg/220px-Frank_Luck_Ruhpolding_2005_%28cropped%29.jpg,2002
2002-salt-lake-city,Biathlon,20km men,BRONZE,Viktor Maygurov,Russian Federation,Moscow,55.7504461,37.6174943, ,2002
2002-salt-lake-city,Luge,Singles men,GOLD,Armin ZOEGGELER,Italy,Rome,41.8933203,12.4829321,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Rodel-Weltcup-2005-Oberhof-Zoeggeler_cropped.jpg/220px-Rodel-Weltcup-2005-Oberhof-Zoeggeler_cropped.jpg,2002
2002-salt-lake-city,Luge,Singles men,SILVER,Georg HACKL,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Rodel-Weltcup-2005-Oberhof-Hackl.jpg/250px-Rodel-Weltcup-2005-Oberhof-Hackl.jpg,2002
2002-salt-lake-city,Luge,Singles men,BRONZE,Markus PROCK,Austria,Vienna,48.2083537,16.3725042,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/2019-01-27_Men%27s_at_FIL_World_Luge_Championships_2019_by_Sandro_Halank%E2%80%93548.jpg/220px-2019-01-27_Men%27s_at_FIL_World_Luge_Championships_2019_by_Sandro_Halank%E2%80%93548.jpg,2002
2002-salt-lake-city,Luge,Doubles mixed,GOLD,Alexander RESCH,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/2021-01-29_Doubles_Sprint_at_the_FIL_World_Luge_Championships_K%C3%B6nigssee_2021_by_Sandro_Halank%E2%80%93100.jpg/250px-2021-01-29_Doubles_Sprint_at_the_FIL_World_Luge_Championships_K%C3%B6nigssee_2021_by_Sandro_Halank%E2%80%93100.jpg,2002
2002-salt-lake-city,Luge,Doubles mixed,GOLD,Patric LEITNER,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/2018-01-11_Olympiaeinkleidung_Deutschland_2018_by_Sandro_Halank%E2%80%9354.jpg/250px-2018-01-11_Olympiaeinkleidung_Deutschland_2018_by_Sandro_Halank%E2%80%9354.jpg,2002
2002-salt-lake-city,Luge,Doubles mixed,SILVER,Brian MARTIN,United States of America,United States of America,39.7837304,-100.445882, ,2002
2002-salt-lake-city,Luge,Doubles mixed,SILVER,Mark GRIMMETTE,United States of America,United States of America,39.7837304,-100.445882, ,2002
2002-salt-lake-city,Luge,Doubles mixed,BRONZE,Chris THORPE,United States of America,United States of America,39.7837304,-100.445882, ,2002
